cat1.jpeg,0,Cat
cat2.jpg,0,Cat
cat3.jpg,0,Cat
cat4.png,1,Dog
cat5.jpg,0,Cat
cat6(cartoon).png,1,Dog
cat7.jpg,0,Cat
dog1.jpg,1,Dog
dog2.jpeg,1,Dog
dog3.jpg,1,Dog
dog4.jpg,1,Dog
dog5.jpg,1,Dog
dog6(cartoon).png,1,Dog
dog7.jpg,1,Dog
